id,datum_vaststelling_jaar,datum_vaststelling_maand,datum_vaststelling,opnameplaats_straat,aantal_passanten,aantal_overtredingen_roodlicht
21400,2012,201202,14/02/12,NOORDERSINGEL_(2140),14475,0
21403,2012,201202,14/02/12,JAN_VAN_RIJSWIJCKLAAN,3295,0
21406,2012,201202,14/02/12,BINNENSINGEL,24348,0
21409,2012,201202,15/02/12,NOORDERSINGEL_(2140),16219,0
21412,2012,201202,15/02/12,COCKERILLKAAI,5894,3
21415,2012,201202,15/02/12,NOORDERSINGEL,14808,0
21418,2012,201202,15/02/12,BINNENSINGEL,26595,0
21421,2012,201202,15/02/12,JAN_VAN_RIJSWIJCKLAAN,3254,0
21424,2012,201202,15/02/12,ELISABETHLAAN,10745,0
21427,2012,201202,15/02/12,ELISABETHLAAN,9124,0
21430,2012,201202,15/02/12,BINNENSINGEL,10608,22
21433,2012,201202,15/02/12,SINT-MICHIELSKAAI,8182,0
21436,2012,201202,16/02/12,ELISABETHLAAN,9266,0
21439,2012,201202,16/02/12,JAN_VAN_RIJSWIJCKLAAN,3416,0
21442,2012,201202,16/02/12,BINNENSINGEL,10070,13
21445,2012,201202,16/02/12,COCKERILLKAAI,6134,5
21448,2012,201202,16/02/12,ELISABETHLAAN,10267,0
21451,2012,201202,16/02/12,NOORDERSINGEL,13050,0
21454,2012,201202,16/02/12,NOORDERSINGEL_(2140),15951,0
21457,2012,201202,16/02/12,SINT-MICHIELSKAAI,8451,7
21460,2012,201202,16/02/12,BINNENSINGEL,25741,0
21463,2012,201202,17/02/12,BINNENSINGEL,6459,11
21466,2012,201202,17/02/12,ELISABETHLAAN,10363,0
21469,2012,201202,17/02/12,NOORDERSINGEL,13201,0
21472,2012,201202,17/02/12,BINNENSINGEL,26744,0
21475,2012,201202,17/02/12,COCKERILLKAAI,6371,14
21478,2012,201202,17/02/12,ELISABETHLAAN,9154,0
21481,2012,201202,17/02/12,NOORDERSINGEL_(2140),16135,0
21484,2012,201202,17/02/12,SINT-MICHIELSKAAI,8828,1
21487,2012,201202,17/02/12,JAN_VAN_RIJSWIJCKLAAN,3791,0
21490,2012,201202,18/02/12,SINT-MICHIELSKAAI,7148,2
21493,2012,201202,18/02/12,BINNENSINGEL,3577,10
21496,2012,201202,18/02/12,ELISABETHLAAN,7040,0
21499,2012,201202,18/02/12,ELISABETHLAAN,6201,0
21502,2012,201202,18/02/12,NOORDERSINGEL,9637,0
21505,2012,201202,18/02/12,NOORDERSINGEL_(2140),11945,0
21508,2012,201202,18/02/12,BINNENSINGEL,17028,0
21511,2012,201202,18/02/12,JAN_VAN_RIJSWIJCKLAAN,3302,0
21514,2012,201202,18/02/12,COCKERILLKAAI,5306,5
21517,2012,201202,19/02/12,JAN_VAN_RIJSWIJCKLAAN,2678,0
21520,2012,201202,19/02/12,ELISABETHLAAN,5707,0
21523,2012,201202,19/02/12,NOORDERSINGEL_(2140),9766,0
21526,2012,201202,19/02/12,COCKERILLKAAI,3859,5
21529,2012,201202,19/02/12,SINT-MICHIELSKAAI,6437,9
21532,2012,201202,19/02/12,BINNENSINGEL,2977,9
21535,2012,201202,19/02/12,NOORDERSINGEL,8133,0
21538,2012,201202,19/02/12,BINNENSINGEL,14251,0
21541,2012,201202,19/02/12,ELISABETHLAAN,5233,0
21544,2012,201202,20/02/12,BINNENSINGEL,1371,1
21547,2012,201202,20/02/12,NOORDERSINGEL_(2140),4404,0
21550,2012,201202,20/02/12,JAN_VAN_RIJSWIJCKLAAN,663,0
21553,2012,201202,20/02/12,ELISABETHLAAN,2302,0
21556,2012,201202,20/02/12,COCKERILLKAAI,1876,3
21559,2012,201202,20/02/12,SINT-MICHIELSKAAI,2004,2
21562,2012,201202,20/02/12,NOORDERSINGEL,2080,0
21565,2012,201202,20/02/12,ELISABETHLAAN,2545,0
21568,2012,201202,20/02/12,BINNENSINGEL,6782,0
21571,2012,201202,21/02/12,NOORDERSINGEL_(2140),17297,0
21574,2012,201202,21/02/12,BINNENSINGEL,28209,2
21577,2012,201202,21/02/12,NOORDERSINGEL,22110,3
21580,2012,201202,21/02/12,BINNENSINGEL,19390,11
21583,2012,201202,22/02/12,BINNENSINGEL,20179,5
21586,2012,201202,22/02/12,NOORDERSINGEL_(2140),18052,0
21589,2012,201202,22/02/12,BINNENSINGEL,34969,3
21592,2012,201202,22/02/12,NOORDERSINGEL,24625,5
21595,2012,201202,23/02/12,BINNENSINGEL,19559,0
21598,2012,201202,23/02/12,BINNENSINGEL,32750,0
21601,2012,201202,23/02/12,NOORDERSINGEL,25047,1
21604,2012,201202,23/02/12,NOORDERSINGEL_(2140),17766,0
21607,2012,201202,24/02/12,NOORDERSINGEL,26165,3
21610,2012,201202,24/02/12,BINNENSINGEL,33229,0
21613,2012,201202,24/02/12,BINNENSINGEL,20569,2
21616,2012,201202,24/02/12,NOORDERSINGEL_(2140),18351,0
21619,2012,201202,25/02/12,NOORDERSINGEL,20807,6
21622,2012,201202,25/02/12,NOORDERSINGEL_(2140),14490,0
21625,2012,201202,25/02/12,BINNENSINGEL,25119,0
21628,2012,201202,25/02/12,BINNENSINGEL,14532,2
21631,2012,201202,26/02/12,BINNENSINGEL,13335,0
21634,2012,201202,26/02/12,NOORDERSINGEL,17479,5
21637,2012,201202,26/02/12,BINNENSINGEL,22874,0
21640,2012,201202,26/02/12,NOORDERSINGEL_(2140),12333,0
21643,2012,201202,27/02/12,NOORDERSINGEL,4884,0
21646,2012,201202,27/02/12,NOORDERSINGEL_(2140),4603,0
21649,2012,201202,27/02/12,BINNENSINGEL,11693,0
21652,2012,201202,27/02/12,BINNENSINGEL,12029,13
21655,2012,201202,28/02/12,BINNENSINGEL,21389,20
21658,2012,201202,28/02/12,NOORDERSINGEL,24947,1
21661,2012,201202,28/02/12,BINNENSINGEL,26234,0
21664,2012,201202,28/02/12,NOORDERSINGEL_(2140),18438,0
21667,2012,201202,29/02/12,BINNENSINGEL,14132,7
21670,2012,201202,29/02/12,NOORDERSINGEL,27163,0
21673,2012,201202,29/02/12,NOORDERSINGEL_(2140),19085,0
21676,2012,201202,29/02/12,BINNENSINGEL,27521,0
21679,2012,201203,1/03/2012,NOORDERSINGEL_(2140),18953,0
21682,2012,201203,1/03/2012,NOORDERSINGEL,27158,2
21685,2012,201203,1/03/2012,BINNENSINGEL,26754,0
21688,2012,201203,1/03/2012,BINNENSINGEL,11498,0
21691,2012,201203,2/03/2012,NOORDERSINGEL_(2140),19688,0
21694,2012,201203,2/03/2012,BINNENSINGEL,28139,0
21697,2012,201203,2/03/2012,NOORDERSINGEL,30142,5
21700,2012,201203,2/03/2012,BINNENSINGEL,12599,0
21703,2012,201203,3/03/2012,NOORDERSINGEL,23321,2
21706,2012,201203,3/03/2012,NOORDERSINGEL_(2140),4032,0
21709,2012,201203,3/03/2012,BINNENSINGEL,20694,0
21712,2012,201203,3/03/2012,BINNENSINGEL,10308,7
21715,2012,201203,4/03/2012,NOORDERSINGEL,18489,3
21718,2012,201203,4/03/2012,BINNENSINGEL,9873,5
21721,2012,201203,4/03/2012,BINNENSINGEL,17289,0
21724,2012,201203,5/03/2012,SINT-MICHIELSKAAI,5339,2
21727,2012,201203,5/03/2012,BINNENSINGEL,4462,1
21730,2012,201203,5/03/2012,NOORDERSINGEL_(2140),14751,0
21733,2012,201203,5/03/2012,BINNENSINGEL,7480,0
21736,2012,201203,5/03/2012,JAN_VAN_RIJSWIJCKLAAN,2618,0
21739,2012,201203,5/03/2012,NOORDERSINGEL,4575,3
21742,2012,201203,5/03/2012,COCKERILLKAAI,3398,3
21745,2012,201203,5/03/2012,ELISABETHLAAN,6506,0
21748,2012,201203,5/03/2012,ELISABETHLAAN,6825,0
21751,2012,201203,6/03/2012,NOORDERSINGEL,14700,0
21754,2012,201203,6/03/2012,BINNENSINGEL,21340,11
21757,2012,201203,6/03/2012,ELISABETHLAAN,10261,0
21760,2012,201203,6/03/2012,COCKERILLKAAI,5933,8
21763,2012,201203,6/03/2012,JAN_VAN_RIJSWIJCKLAAN,3591,0
21766,2012,201203,6/03/2012,ELISABETHLAAN,9472,0
21769,2012,201203,6/03/2012,NOORDERSINGEL_(2140),19060,0
21772,2012,201203,6/03/2012,BINNENSINGEL,12429,0
21775,2012,201203,6/03/2012,SINT-MICHIELSKAAI,7924,6
21778,2012,201203,7/03/2012,JAN_VAN_RIJSWIJCKLAAN,3541,0
21781,2012,201203,7/03/2012,BINNENSINGEL,22343,11
21784,2012,201203,7/03/2012,ELISABETHLAAN,10392,0
21787,2012,201203,7/03/2012,NOORDERSINGEL_(2140),16995,0
21790,2012,201203,7/03/2012,COCKERILLKAAI,5860,10
21793,2012,201203,7/03/2012,ELISABETHLAAN,9575,0
21796,2012,201203,7/03/2012,NOORDERSINGEL,14670,0
21799,2012,201203,7/03/2012,BINNENSINGEL,12525,0
21802,2012,201203,7/03/2012,SINT-MICHIELSKAAI,7932,7
21805,2012,201203,8/03/2012,NOORDERSINGEL,14771,0
21808,2012,201203,8/03/2012,JAN_VAN_RIJSWIJCKLAAN,3665,0
21811,2012,201203,8/03/2012,ELISABETHLAAN,10496,0
21814,2012,201203,8/03/2012,BINNENSINGEL,12689,0
21817,2012,201203,8/03/2012,ELISABETHLAAN,9479,0
21820,2012,201203,8/03/2012,COCKERILLKAAI,6399,16
21823,2012,201203,8/03/2012,NOORDERSINGEL_(2140),17021,0
21826,2012,201203,8/03/2012,SINT-MICHIELSKAAI,8447,6
21829,2012,201203,8/03/2012,BINNENSINGEL,22612,25
21832,2012,201203,9/03/2012,SINT-MICHIELSKAAI,9050,9
21835,2012,201203,9/03/2012,NOORDERSINGEL,14244,0
21838,2012,201203,9/03/2012,ELISABETHLAAN,10484,0
21841,2012,201203,9/03/2012,NOORDERSINGEL_(2140),18138,0
21844,2012,201203,9/03/2012,BINNENSINGEL,12818,13
21847,2012,201203,9/03/2012,BINNENSINGEL,13749,0
21850,2012,201203,9/03/2012,ELISABETHLAAN,9648,0
21853,2012,201203,9/03/2012,COCKERILLKAAI,6684,6
21856,2012,201203,9/03/2012,JAN_VAN_RIJSWIJCKLAAN,3792,0
21859,2012,201203,10/03/2012,SINT-MICHIELSKAAI,7626,2
21862,2012,201203,10/03/2012,ELISABETHLAAN,8139,0
21865,2012,201203,10/03/2012,COCKERILLKAAI,6082,11
21868,2012,201203,10/03/2012,JAN_VAN_RIJSWIJCKLAAN,3723,0
21871,2012,201203,10/03/2012,NOORDERSINGEL_(2140),13167,0
21874,2012,201203,10/03/2012,BINNENSINGEL,2329,5
21877,2012,201203,10/03/2012,BINNENSINGEL,8500,0
21880,2012,201203,10/03/2012,NOORDERSINGEL,11157,0
21883,2012,201203,10/03/2012,ELISABETHLAAN,7223,0
21886,2012,201203,11/03/2012,NOORDERSINGEL,8940,0
21889,2012,201203,11/03/2012,COCKERILLKAAI,4735,13
21892,2012,201203,11/03/2012,SINT-MICHIELSKAAI,7366,9
21895,2012,201203,11/03/2012,NOORDERSINGEL_(2140),10677,0
21898,2012,201203,11/03/2012,BINNENSINGEL,7346,0
21901,2012,201203,11/03/2012,JAN_VAN_RIJSWIJCKLAAN,2652,0
21904,2012,201203,11/03/2012,ELISABETHLAAN,6201,0
21907,2012,201203,11/03/2012,ELISABETHLAAN,6576,0
21910,2012,201203,11/03/2012,BINNENSINGEL,455,1
21913,2012,201203,12/03/2012,SINT-MICHIELSKAAI,1518,0
21916,2012,201203,12/03/2012,NOORDERSINGEL_(2140),5156,0
21919,2012,201203,12/03/2012,ELISABETHLAAN,4135,0
21922,2012,201203,12/03/2012,BINNENSINGEL,779,3
21925,2012,201203,12/03/2012,GENERAAL_LEMANSTRAAT,7934,4
21928,2012,201203,12/03/2012,COCKERILLKAAI,1363,1
21931,2012,201203,12/03/2012,BINNENSINGEL,4145,0
21934,2012,201203,12/03/2012,ELISABETHLAAN,4703,0
21937,2012,201203,12/03/2012,JAN_VAN_RIJSWIJCKLAAN,928,0
21940,2012,201203,12/03/2012,NOORDERSINGEL,2968,0
21943,2012,201203,13/03/12,ELISABETHLAAN,10532,0
21946,2012,201203,13/03/12,NOORDERSINGEL,14269,0
21949,2012,201203,13/03/12,SINT-MICHIELSKAAI,7914,5
21952,2012,201203,13/03/12,NOORDERSINGEL_(2140),16862,0
21955,2012,201203,13/03/12,GENERAAL_LEMANSTRAAT,10948,1
21958,2012,201203,13/03/12,COCKERILLKAAI,5788,9
21961,2012,201203,13/03/12,ELISABETHLAAN,9366,0
21964,2012,201203,13/03/12,JAN_VAN_RIJSWIJCKLAAN,3566,0
21967,2012,201203,14/03/12,ELISABETHLAAN,10449,0
21970,2012,201203,14/03/12,ELISABETHLAAN,9313,0
21973,2012,201203,14/03/12,NOORDERSINGEL_(2140),16247,0
21976,2012,201203,14/03/12,GENERAAL_LEMANSTRAAT,10569,2
21979,2012,201203,14/03/12,COCKERILLKAAI,6050,13
21982,2012,201203,14/03/12,SINT-MICHIELSKAAI,8035,11
21985,2012,201203,14/03/12,JAN_VAN_RIJSWIJCKLAAN,3387,0
21988,2012,201203,14/03/12,NOORDERSINGEL,13659,0
21991,2012,201203,15/03/12,NOORDERSINGEL_(2140),17320,0
21994,2012,201203,15/03/12,SINT-MICHIELSKAAI,8518,8
21997,2012,201203,15/03/12,ELISABETHLAAN,9139,0
22000,2012,201203,15/03/12,ELISABETHLAAN,10253,0
22003,2012,201203,15/03/12,COCKERILLKAAI,6428,11
22006,2012,201203,15/03/12,JAN_VAN_RIJSWIJCKLAAN,3585,0
22009,2012,201203,15/03/12,GENERAAL_LEMANSTRAAT,10916,8
22012,2012,201203,15/03/12,NOORDERSINGEL,13858,0
22015,2012,201203,16/03/12,NOORDERSINGEL,14164,0
22018,2012,201203,16/03/12,ELISABETHLAAN,9680,0
22021,2012,201203,16/03/12,NOORDERSINGEL_(2140),17464,0
22024,2012,201203,16/03/12,COCKERILLKAAI,6783,11
22027,2012,201203,16/03/12,ELISABETHLAAN,11036,0
22030,2012,201203,16/03/12,SINT-MICHIELSKAAI,8801,7
22033,2012,201203,16/03/12,GENERAAL_LEMANSTRAAT,10772,2
22036,2012,201203,16/03/12,JAN_VAN_RIJSWIJCKLAAN,3593,0
22039,2012,201203,17/03/12,SINT-MICHIELSKAAI,7487,3
22042,2012,201203,17/03/12,NOORDERSINGEL_(2140),13344,0
22045,2012,201203,17/03/12,COCKERILLKAAI,5658,7
22048,2012,201203,17/03/12,ELISABETHLAAN,8815,0
22051,2012,201203,17/03/12,NOORDERSINGEL,10542,0
22054,2012,201203,17/03/12,ELISABETHLAAN,7055,0
22057,2012,201203,17/03/12,JAN_VAN_RIJSWIJCKLAAN,3270,0
22060,2012,201203,17/03/12,GENERAAL_LEMANSTRAAT,7206,4
22063,2012,201203,18/03/12,ELISABETHLAAN,6923,0
22066,2012,201203,18/03/12,COCKERILLKAAI,4123,5
22069,2012,201203,18/03/12,GENERAAL_LEMANSTRAAT,5864,5
22072,2012,201203,18/03/12,JAN_VAN_RIJSWIJCKLAAN,2825,0
22075,2012,201203,18/03/12,ELISABETHLAAN,5833,0
22078,2012,201203,18/03/12,NOORDERSINGEL,8479,0
22081,2012,201203,18/03/12,NOORDERSINGEL_(2140),10501,0
22084,2012,201203,18/03/12,SINT-MICHIELSKAAI,6376,2
22087,2012,201203,19/03/12,NOORDERSINGEL_(2140),5004,0
22090,2012,201203,19/03/12,NOORDERLAAN,4000,0
22093,2012,201203,19/03/12,COCKERILLKAAI,1067,0
22096,2012,201203,19/03/12,JAN_VAN_RIJSWIJCKLAAN,381,0
22099,2012,201203,19/03/12,ELISABETHLAAN,2324,0
22102,2012,201203,19/03/12,BINNENSINGEL,2071,2
22105,2012,201203,19/03/12,NOORDERLAAN,2832,0
22108,2012,201203,19/03/12,ELISABETHLAAN,1707,0
22111,2012,201203,19/03/12,GENERAAL_LEMANSTRAAT,2003,5
22114,2012,201203,19/03/12,BINNENSINGEL,7104,0
22117,2012,201203,19/03/12,SINT-MICHIELSKAAI,983,0
22120,2012,201203,19/03/12,NOORDERSINGEL,2869,0
22123,2012,201203,20/03/12,ELISABETHLAAN,10141,0
22126,2012,201203,20/03/12,GENERAAL_LEMANSTRAAT,11422,2
22129,2012,201203,20/03/12,ELISABETHLAAN,9087,0
22132,2012,201203,20/03/12,NOORDERLAAN,5712,0
22135,2012,201203,20/03/12,COCKERILLKAAI,5912,8
22138,2012,201203,20/03/12,NOORDERLAAN,7433,0
22141,2012,201203,20/03/12,NOORDERSINGEL_(2140),17277,0
22144,2012,201203,20/03/12,NOORDERSINGEL,13282,0
22147,2012,201203,20/03/12,SINT-MICHIELSKAAI,8438,5
22150,2012,201203,20/03/12,JAN_VAN_RIJSWIJCKLAAN,3486,0
22153,2012,201203,21/03/12,ELISABETHLAAN,9296,0
22156,2012,201203,21/03/12,NOORDERSINGEL,13357,0
22159,2012,201203,21/03/12,ELISABETHLAAN,10216,0
22162,2012,201203,21/03/12,JAN_VAN_RIJSWIJCKLAAN,3444,0
22165,2012,201203,21/03/12,NOORDERLAAN,6519,0
22168,2012,201203,21/03/12,NOORDERLAAN,4870,0
22171,2012,201203,21/03/12,COCKERILLKAAI,5993,9
22174,2012,201203,21/03/12,GENERAAL_LEMANSTRAAT,11587,2
22177,2012,201203,21/03/12,SINT-MICHIELSKAAI,8177,4
22180,2012,201203,21/03/12,NOORDERSINGEL_(2140),16387,0
22183,2012,201203,22/03/12,GENERAAL_LEMANSTRAAT,11562,1
22186,2012,201203,22/03/12,NOORDERSINGEL,13329,0
22189,2012,201203,22/03/12,SINT-MICHIELSKAAI,8597,4
22192,2012,201203,22/03/12,NOORDERLAAN,6569,0
22195,2012,201203,22/03/12,NOORDERLAAN,5067,0
22198,2012,201203,22/03/12,NOORDERSINGEL_(2140),16601,0
22201,2012,201203,22/03/12,ELISABETHLAAN,9380,0
22204,2012,201203,22/03/12,ELISABETHLAAN,10359,0
22207,2012,201203,22/03/12,COCKERILLKAAI,6420,11
22210,2012,201203,22/03/12,JAN_VAN_RIJSWIJCKLAAN,3539,0
22213,2012,201203,23/03/12,SINT-MICHIELSKAAI,9117,7
22216,2012,201203,23/03/12,ELISABETHLAAN,10550,0
22219,2012,201203,23/03/12,NOORDERSINGEL,14546,0
22222,2012,201203,23/03/12,NOORDERSINGEL_(2140),17431,0
22225,2012,201203,23/03/12,GENERAAL_LEMANSTRAAT,11432,3
22228,2012,201203,23/03/12,COCKERILLKAAI,6947,12
22231,2012,201203,23/03/12,JAN_VAN_RIJSWIJCKLAAN,3614,0
22234,2012,201203,23/03/12,NOORDERLAAN,6747,0
22237,2012,201203,23/03/12,ELISABETHLAAN,9484,0
22240,2012,201203,23/03/12,NOORDERLAAN,5196,0
22243,2012,201203,24/03/12,JAN_VAN_RIJSWIJCKLAAN,3404,0
22246,2012,201203,24/03/12,NOORDERLAAN,3222,0
22249,2012,201203,24/03/12,GENERAAL_LEMANSTRAAT,7678,2
22252,2012,201203,24/03/12,SINT-MICHIELSKAAI,7386,3
22255,2012,201203,24/03/12,ELISABETHLAAN,7514,0
22258,2012,201203,24/03/12,NOORDERSINGEL,10770,0
22261,2012,201203,24/03/12,ELISABETHLAAN,6837,0
22264,2012,201203,24/03/12,NOORDERSINGEL_(2140),13543,0
22267,2012,201203,24/03/12,NOORDERLAAN,4656,0
22270,2012,201203,24/03/12,COCKERILLKAAI,6047,8
22273,2012,201203,25/03/12,ELISABETHLAAN,6294,0
22276,2012,201203,25/03/12,COCKERILLKAAI,4420,7
22279,2012,201203,25/03/12,JAN_VAN_RIJSWIJCKLAAN,2375,0
22282,2012,201203,25/03/12,GENERAAL_LEMANSTRAAT,6037,8
22285,2012,201203,25/03/12,NOORDERLAAN,2069,0
22288,2012,201203,25/03/12,NOORDERLAAN,3072,0
22291,2012,201203,25/03/12,NOORDERSINGEL_(2140),10824,0
22294,2012,201203,25/03/12,ELISABETHLAAN,6024,0
22297,2012,201203,25/03/12,SINT-MICHIELSKAAI,6710,9
22300,2012,201203,25/03/12,NOORDERSINGEL,9416,0
22303,2012,201203,26/03/12,NOORDERSINGEL_(2140),5775,0
22306,2012,201203,26/03/12,COCKERILLKAAI,1433,0
22309,2012,201203,26/03/12,JAN_VAN_RIJSWIJCKLAAN,571,0
22312,2012,201203,26/03/12,NOORDERLAAN,2268,0
22315,2012,201203,26/03/12,BINNENSINGEL,4101,8
22318,2012,201203,26/03/12,NOORDERSINGEL,3202,0
22321,2012,201203,26/03/12,ELISABETHLAAN,2272,0
22324,2012,201203,26/03/12,GENERAAL_LEMANSTRAAT,2351,0
22327,2012,201203,26/03/12,BINNENSINGEL,7542,0
22330,2012,201203,26/03/12,SINT-MICHIELSKAAI,1696,1
22333,2012,201203,26/03/12,ELISABETHLAAN,2813,0
22336,2012,201203,26/03/12,NOORDERLAAN,2119,0
22339,2012,201203,27/03/12,BINNENSINGEL,6842,30
22342,2012,201203,27/03/12,ELISABETHLAAN,9341,0
22345,2012,201203,27/03/12,BINNENSINGEL,12562,0
22348,2012,201203,27/03/12,GENERAAL_LEMANSTRAAT,11287,2
22351,2012,201203,27/03/12,SINT-MICHIELSKAAI,8244,8
22354,2012,201203,27/03/12,NOORDERSINGEL,15030,0
22357,2012,201203,27/03/12,COCKERILLKAAI,6265,12
22360,2012,201203,27/03/12,NOORDERLAAN,5303,0
22363,2012,201203,27/03/12,NOORDERSINGEL_(2140),17314,0
22366,2012,201203,27/03/12,NOORDERLAAN,4996,0
22369,2012,201203,27/03/12,ELISABETHLAAN,10683,0
22372,2012,201203,27/03/12,JAN_VAN_RIJSWIJCKLAAN,3420,0
22375,2012,201203,28/03/12,COCKERILLKAAI,6106,12
22378,2012,201203,28/03/12,SINT-MICHIELSKAAI,8330,10
22381,2012,201203,28/03/12,BINNENSINGEL,12496,0
22384,2012,201203,28/03/12,NOORDERSINGEL,14283,0
22387,2012,201203,28/03/12,NOORDERLAAN,5181,0
22390,2012,201203,28/03/12,ELISABETHLAAN,11006,0
22393,2012,201203,28/03/12,GENERAAL_LEMANSTRAAT,11014,2
22396,2012,201203,28/03/12,ELISABETHLAAN,9586,0
22399,2012,201203,28/03/12,BINNENSINGEL,197,1
22402,2012,201203,28/03/12,JAN_VAN_RIJSWIJCKLAAN,3428,0
22405,2012,201203,28/03/12,NOORDERSINGEL_(2140),17302,0
22408,2012,201203,29/03/12,JAN_VAN_RIJSWIJCKLAAN,3770,0
22411,2012,201203,29/03/12,NOORDERSINGEL_(2140),18160,0
22414,2012,201203,29/03/12,BINNENSINGEL,13127,0
22417,2012,201203,29/03/12,GENERAAL_LEMANSTRAAT,11474,6
22420,2012,201203,29/03/12,NOORDERLAAN,5372,0
22423,2012,201203,29/03/12,COCKERILLKAAI,6356,5
22426,2012,201203,29/03/12,NOORDERSINGEL,14012,0
22429,2012,201203,29/03/12,ELISABETHLAAN,10943,0
22432,2012,201203,29/03/12,SINT-MICHIELSKAAI,8450,3
22435,2012,201203,29/03/12,ELISABETHLAAN,9510,0
22438,2012,201203,30/03/12,JAN_VAN_RIJSWIJCKLAAN,3683,0
22441,2012,201203,30/03/12,ELISABETHLAAN,9456,0
22444,2012,201203,30/03/12,NOORDERLAAN,5556,0
22447,2012,201203,30/03/12,NOORDERSINGEL_(2140),17732,0
22450,2012,201203,30/03/12,COCKERILLKAAI,6897,3
22453,2012,201203,30/03/12,GENERAAL_LEMANSTRAAT,11061,2
22456,2012,201203,30/03/12,BINNENSINGEL,12995,0
22459,2012,201203,30/03/12,ELISABETHLAAN,10948,0
22462,2012,201203,30/03/12,NOORDERSINGEL,14081,0
22465,2012,201203,30/03/12,SINT-MICHIELSKAAI,9198,3
22468,2012,201203,31/03/12,NOORDERLAAN,3183,0
22471,2012,201203,31/03/12,ELISABETHLAAN,7631,0
22474,2012,201203,31/03/12,GENERAAL_LEMANSTRAAT,6489,1
22477,2012,201203,31/03/12,NOORDERSINGEL_(2140),11595,0
22480,2012,201203,31/03/12,JAN_VAN_RIJSWIJCKLAAN,3259,0
22483,2012,201203,31/03/12,NOORDERSINGEL,8926,0
22486,2012,201203,31/03/12,COCKERILLKAAI,5220,1
22489,2012,201203,31/03/12,SINT-MICHIELSKAAI,6969,1
22492,2012,201203,31/03/12,ELISABETHLAAN,6689,0
22495,2012,201203,31/03/12,BINNENSINGEL,8367,0
22498,2012,201204,1/04/2012,COCKERILLKAAI,3974,6
22501,2012,201204,1/04/2012,ELISABETHLAAN,5826,0
22504,2012,201204,1/04/2012,ELISABETHLAAN,5299,0
22507,2012,201204,1/04/2012,NOORDERSINGEL,7632,0
22510,2012,201204,1/04/2012,BINNENSINGEL,6716,0
22513,2012,201204,1/04/2012,NOORDERLAAN,1967,0
22516,2012,201204,1/04/2012,SINT-MICHIELSKAAI,6248,5
22519,2012,201204,1/04/2012,JAN_VAN_RIJSWIJCKLAAN,2237,0
22522,2012,201204,1/04/2012,NOORDERSINGEL_(2140),10639,0
22525,2012,201204,1/04/2012,GENERAAL_LEMANSTRAAT,5503,3
22528,2012,201204,2/04/2012,COCKERILLKAAI,5338,6
22531,2012,201204,2/04/2012,SINT-MICHIELSKAAI,7177,7
22534,2012,201204,2/04/2012,NOORDERSINGEL_(2140),3376,0
22537,2012,201204,2/04/2012,NOORDERSINGEL,2325,0
22540,2012,201204,2/04/2012,ELISABETHLAAN,2950,0
22543,2012,201204,2/04/2012,JAN_VAN_RIJSWIJCKLAAN,837,0
22546,2012,201204,2/04/2012,NOORDERLAAN,4464,0
22549,2012,201204,2/04/2012,GENERAAL_LEMANSTRAAT,2235,1
22552,2012,201204,2/04/2012,ELISABETHLAAN,2485,0
22555,2012,201204,2/04/2012,BINNENSINGEL,3122,0
22558,2012,201204,2/04/2012,BINNENSINGEL,3215,19
22561,2012,201204,3/04/2012,ELISABETHLAAN,9891,0
22564,2012,201204,3/04/2012,JAN_VAN_RIJSWIJCKLAAN,3348,0
22567,2012,201204,3/04/2012,NOORDERSINGEL,9937,0
22570,2012,201204,3/04/2012,BINNENSINGEL,10000,0
22573,2012,201204,3/04/2012,NOORDERLAAN,1561,0
22576,2012,201204,3/04/2012,COCKERILLKAAI,1718,1
22579,2012,201204,3/04/2012,GENERAAL_LEMANSTRAAT,9716,1
22582,2012,201204,3/04/2012,ELISABETHLAAN,8171,0
22585,2012,201204,3/04/2012,NOORDERSINGEL_(2140),12710,0
22588,2012,201204,3/04/2012,NOORDERLAAN,4138,0
22591,2012,201204,3/04/2012,BINNENSINGEL,5165,13
22594,2012,201204,3/04/2012,SINT-MICHIELSKAAI,1506,1
22597,2012,201204,4/04/2012,NOORDERLAAN,19,0
22600,2012,201204,4/04/2012,BINNENSINGEL,5213,12
22603,2012,201204,4/04/2012,ELISABETHLAAN,10134,0
22606,2012,201204,4/04/2012,BINNENSINGEL,10956,0
22609,2012,201204,4/04/2012,SINT-MICHIELSKAAI,7518,4
22612,2012,201204,4/04/2012,ELISABETHLAAN,8399,0
22615,2012,201204,4/04/2012,NOORDERSINGEL_(2140),13118,0
22618,2012,201204,4/04/2012,JAN_VAN_RIJSWIJCKLAAN,3296,0
22621,2012,201204,4/04/2012,NOORDERSINGEL,9902,0
22624,2012,201204,4/04/2012,GENERAAL_LEMANSTRAAT,9302,0
22627,2012,201204,4/04/2012,COCKERILLKAAI,4947,6
22630,2012,201204,4/04/2012,NOORDERLAAN,4506,0
22633,2012,201204,5/04/2012,NOORDERSINGEL,9630,0
22636,2012,201204,5/04/2012,BINNENSINGEL,11238,0
22639,2012,201204,5/04/2012,NOORDERLAAN,4681,0
22642,2012,201204,5/04/2012,JAN_VAN_RIJSWIJCKLAAN,3581,0
22645,2012,201204,5/04/2012,BINNENSINGEL,5235,10
22648,2012,201204,5/04/2012,COCKERILLKAAI,5480,7
